p_c,nu,loss,delta_loss,log10_one_plus_delta_loss
0.12,1.25625,3110.6087264484836,3084.0512645160584,3.489262385131484
0.12,1.3041666666666667,3131.9072911551207,3105.3498292226955,3.492250363287511
0.12,1.3520833333333333,3156.9162983880674,3130.358836455642,3.495732838221517
0.12,1.4,3184.93769236906,3158.380230436635,3.499601896257568
0.12,1.4479166666666667,3215.3991535802115,3188.8416916477863,3.5037691300321554
0.12,1.4958333333333333,3247.826908485891,3221.269446553466,3.5081618533577568
0.12,1.54375,3281.825460137654,3255.2679982052287,3.5127201411041336
0.12,1.5916666666666666,3317.062300645079,3290.504838712654,3.5173944978679157
0.12,1.6395833333333334,3353.256238003854,3326.6987760714287,3.5221440069784404
0.12,1.6875,3390.1683675930585,3363.6109056606333,3.5269348482643252
0.12,1.7354166666666666,3427.5949968558725,3401.0375349234473,3.5317391009050643
0.12,1.7833333333333334,3465.3620271091245,3438.8045651766993,3.5365337685376823
0.12,1.83125,3503.320434327597,3476.762972395172,3.5412999792513125
0.12,1.8791666666666667,3541.3425884943117,3514.7851265618865,3.546022324535955
0.12,1.9270833333333333,3579.319220712694,3552.761758780269,3.5506883097058672
0.12,1.975,3617.1568970848202,3590.599435152395,3.55528789458672
0.12,2.0229166666666667,3654.7758941888133,3628.218432256388,3.5598131079274147
0.12,2.0708333333333333,3692.108396908797,3665.550934976372,3.564257722503735
0.12,2.11875,3729.0969582411312,3702.539496308706,3.5686169805354635
0.12,2.1666666666666665,3765.6931745346874,3739.135712602262,3.572887361068115
0.12,2.214583333333333,3801.8565398443134,3775.299077911888,3.57706638253895
0.12,2.2625,3837.5534506940994,3810.995988761674,3.581152434972693
0.12,2.310416666666667,3872.756338278944,3846.198876346519,3.585144637221142
0.12,2.3583333333333334,3907.442909490769,3880.885447558344,3.589042715434793
0.12,2.40625,3941.595481506667,3915.038019574242,3.5928468995792984
0.12,2.4541666666666666,3975.200397283573,3948.6429353511476,3.5965578353186074
0.12,2.502083333333333,4008.2475113579,3981.6900494254746,3.6001765090048568
0.12,2.55,4040.7297369868584,4014.172275054433,3.603704183861378
0.12,2.597916666666667,4072.6426469910243,4046.085185058599,3.6071423457336813
0.12,2.6458333333333335,4103.984121739059,4077.4266598066342,3.6104926570250226
0.12,2.69375,4134.754038609168,4108.196576676743,3.613756917636639
0.12,2.7416666666666667,4164.953998008452,4138.396536076027,3.616937031904694
0.12,2.7895833333333333,4194.58708166102,4168.029619728595,3.620034980671749
0.12,2.8375,4223.657639411137,4197.100177478712,3.62305279775451
0.12,2.8854166666666665,4252.17110124658,4225.613639314155,3.625992550175172
0.12,2.933333333333333,4280.133811643118,4253.576349710693,3.6288563216137986
0.12,2.98125,4307.552883674135,4280.99542174171,3.631646198616202
0.12,3.029166666666667,4334.436070628239,4307.878608695813,3.634364259157718
0.12,3.0770833333333334,4360.791653139189,4334.234191206764,3.6370125632197503
0.12,3.125,4386.628340061549,4360.070878129124,3.6395931450843926
0.12,3.1729166666666666,4411.955181527309,4385.397719594884,3.6421080070940057
0.12,3.220833333333333,4436.781492796186,4410.224030863761,3.6445591146583025
0.12,3.26875,4461.116787669423,4434.559325736997,3.6469483923221686
0.12,3.316666666666667,4484.97072037541,4458.413258442984,3.6492777207337794
0.12,3.3645833333333335,4508.35303495833,4481.795573025905,3.651548934375249
0.12,3.4125,4531.273521309734,4504.716059377309,3.653763819937517
0.12,3.4604166666666667,4553.741977079365,4527.18451514694,3.6559241152379593
0.12,3.5083333333333333,4575.768174787043,4549.210712854618,3.6580315085936226
0.12,3.55625,4597.361833533391,4570.804371600966,3.6600876385754066
0.12,3.6041666666666665,4618.5325947744805,4591.975132842055,3.66209409407921
0.12,3.652083333333333,4639.290001685345,4612.732539752919,3.6640524146592415
0.12,3.7,4659.643481690516,4633.0860197580905,3.665964091076647
0.12,3.747916666666667,4679.602331786867,4653.0448698544415,3.6678305660233907
0.12,3.7958333333333334,4699.175706326128,4672.618244393703,3.6696532349872384
0.12,3.84375,4718.372606961648,4691.815145029223,3.6714334472287047
0.12,3.8916666666666666,4737.201874497225,4710.6444125647995,3.6731725068452183
0.12,3.939583333333333,4755.672182405228,4729.114720472803,3.674871673901473
0.12,3.9875,4773.7920318074775,4747.234569875052,3.676532165608162
0.12,4.035416666666666,4791.569747735677,4765.012285803252,3.67815515753408
0.12,4.083333333333333,4809.013476508862,4782.456014576437,3.679741784838922
0.12,4.13125,4826.131184083791,4799.5737221513655,3.6812931435161973
0.12,4.179166666666666,4842.930655250562,4816.373193318137,3.6828102916374
0.12,4.227083333333334,4859.41949356035,4832.862031627925,3.6842942505900913
0.12,4.275,4875.605121885062,4849.047659952636,3.685746006303859
0.12,4.322916666666667,4891.494783520291,4864.937321587866,3.6871665104591975
0.12,4.370833333333334,4907.095543753133,4880.538081820708,3.688556681675311
0.12,4.41875,4922.414291825596,4895.8568298931705,3.6899174066736573
0.12,4.466666666666667,4937.457743232401,4910.900281299976,3.6912495414147153
0.12,4.514583333333333,4952.232442299177,4925.674980366752,3.692553912206064
0.12,4.5625,4966.744764993522,4940.187303061097,3.6938313167803525
0.12,4.610416666666667,4981.000921926921,4954.443459994496,3.6950825253421438
0.12,4.658333333333333,4995.0069615108305,4968.449499578405,3.6963082815830037
0.12,4.70625,5008.768773234474,4982.211311302049,3.697509303664465
0.12,4.754166666666666,5022.292091036078,4995.734629103653,3.6986862851687703
0.12,4.802083333333333,5035.582496742698,5009.025034810273,3.6998398960175036
0.12,4.85,5048.6454235570345,5022.087961624609,3.700970783358376
0.12,4.897916666666666,5061.486159572337,5034.928697639912,3.702079572420584
0.12,4.945833333333334,5074.109851299058,5047.552389366633,3.703166867339278
0.12,4.99375,5086.521507189062,5059.964045256636,3.7042332519497463
0.12,5.041666666666667,5098.726001145155,5072.16853921273,3.7052792905520224
0.12,5.089583333333334,5110.728076005466,5084.170614073041,3.7063055286466535
0.12,5.1375,5122.532346993648,5095.974885061223,3.7073124936424264
0.12,5.185416666666667,5134.143305127372,5107.585843194946,3.70830069553687
0.12,5.233333333333333,5145.565320578551,5119.007858646126,3.7092706275703677
0.12,5.28125,5156.80264598005,5130.245184047625,3.710222766854742
0.12,5.329166666666667,5167.859419674407,5141.301957741982,3.7111575749771615
0.12,5.377083333333333,5178.739668900805,5152.182206968379,3.7120754985802176
0.12,5.425,5189.4473129176695,5162.889850985244,3.712976969919036
0.12,5.472916666666666,5199.986166058297,5173.428704125872,3.713862407396239
0.12,5.520833333333333,5210.359940718078,5183.802478785653,3.7147322160756056
0.12,5.56875,5220.572250271869,5194.014788339444,3.7155867881752127
0.12,5.616666666666666,5230.626611920882,5204.069149988457,3.716426503540873
0.12,5.664583333333334,5240.526449468465,5213.96898753604,3.71725173010061
0.12,5.7125,5250.2750960248695,5223.717634092444,3.71806282430095
0.12,5.760416666666667,5259.875796640962,5233.318334708537,3.718860131525726
0.12,5.808333333333334,5269.331710871403,5242.7742489389775,3.719643986498123
0.12,5.85625,5278.64591526784,5252.088453335415,3.7204147136666252
0.12,5.904166666666667,5287.821405802921,5261.2639438704955,3.721172627575541
0.12,5.952083333333333,5296.861100226011,5270.303638293586,3.72191803322072
0.12,6.0,5305.767840351689,5279.210378419264,3.7226512263910907
0.12066666666666667,0.25,22704.436192646932,22677.878730714507,4.355621578743745
0.12066666666666667,0.29791666666666666,17167.55419781155,17140.996735879125,4.234061408069512
0.12066666666666667,0.3458333333333333,13173.955710185239,13147.398248252814,4.118872849836061
0.12066666666666667,0.39375,10330.999275828994,10304.441813896568,4.01306661554504
0.12066666666666667,0.44166666666666665,8316.865159400582,8290.307697468157,3.9186230324809967
0.12066666666666667,0.4895833333333333,6888.527462176725,6861.9700002443,3.8365121004851876
0.12066666666666667,0.5375,5870.997829744955,5844.44036781253,3.766817234421195
0.12066666666666667,0.5854166666666667,5141.46403933009,5114.9065773976645,3.7089226051398585
0.12066666666666667,0.6333333333333333,4614.7561543878655,4588.19869245544,3.661736861174492
0.12066666666666667,0.68125,4232.012502292502,4205.455040360077,3.623916251428766
0.12066666666666667,0.7291666666666666,3952.476796945654,3925.9193350132286,3.594051980282783
0.12066666666666667,0.7770833333333333,3747.779689794829,3721.222227862404,3.570802298255595
0.12066666666666667,0.825,3598.0249657056606,3571.4675037732354,3.5529682870092207
0.12066666666666667,0.8729166666666667,3489.131550258797,3462.5740883263716,3.5395244819417266
0.12066666666666667,0.9208333333333333,3411.031175821607,3384.473713889182,3.529619446118321
0.12066666666666667,0.96875,3356.4436661086133,3329.886204176188,3.522559795782579
0.12066666666666667,1.0166666666666666,3320.041153623646,3293.483691691221,3.517787362050184
0.12066666666666667,1.0645833333333334,3297.874543969559,3271.317082037134,3.5148553794452004
0.12066666666666667,1.1125,3286.9774553648185,3260.4199934323933,3.5134067292215265
0.12066666666666667,1.1604166666666667,3285.090859190069,3258.5333972576436,3.513155435190717
0.12066666666666667,1.2083333333333333,3290.4702713323654,3263.91280939994,3.513871587785031
0.12066666666666667,1.25625,3301.749738064074,3275.1922761316487,3.5153693821031964
0.12066666666666667,1.3041666666666667,3317.845133817053,3291.287671884628,3.517497775766754
0.12066666666666667,1.3520833333333333,3337.8848367682613,3311.327374835836,3.5201332538551218
0.12066666666666667,1.4,3361.1595892217756,3334.6021272893504,3.5231742421372214
0.12066666666666667,1.4479166666666667,3387.0858865018267,3360.5284245694015,3.526536787933878
0.12066666666666667,1.4958333333333333,3415.178967977622,3388.621506045197,3.5301512064588074
0.12066666666666667,1.54375,3445.0326700890337,3418.4752081566085,3.5339594593631523
0.12066666666666667,1.5916666666666666,3476.3042190137876,3449.7467570813624,3.5379130885184593
0.12066666666666667,1.6395833333333334,3508.7026072185067,3482.1451452860815,3.5419715722140293
0.12066666666666667,1.6875,3541.9795925988196,3515.4221306663944,3.5461010046311725
0.12066666666666667,1.7354166666666666,3575.922634797043,3549.3651728646178,3.5502730247181207
0.12066666666666667,1.7833333333333334,3610.3492770950697,3583.7918151626445,3.554463939320029
0.12066666666666667,1.83125,3645.102619028222,3618.5451570957966,3.558653999214277
0.12066666666666667,1.8791666666666667,3680.047621778383,3653.490159845958,3.5628267968314695
0.12066666666666667,1.9270833333333333,3715.068057397476,3688.5105954650508,3.5669687618812405
0.12066666666666667,1.975,3750.063962263734,3723.506500331309,3.5710687365792495
0.12066666666666667,2.0229166666666667,3784.9494906562745,3758.3920287238493,3.5751176162256715
0.12066666666666667,2.0708333333333333,3819.6510899895943,3793.093628057169,3.579108043908168
0.12066666666666667,2.11875,3854.1059379161484,3827.548475983723,3.583034150377052
0.12066666666666667,2.1666666666666665,3888.260595181819,3861.703133249394,3.5868913318709748
0.12066666666666667,2.214583333333333,3922.0698382183305,3895.5123762859052,3.5906760600039553
0.12066666666666667,2.2625,3955.4956429800586,3928.9381810476334,3.5943857188637094
0.12066666666666667,2.310416666666667,3988.506297191694,3961.948835259269,3.5980184652920477
0.12066666666666667,2.3583333333333334,4021.0756224757993,3994.518160543374,3.6015731089747316
0.12066666666666667,2.40625,4053.1822911381173,4026.624829205692,3.6050490094997203
0.12066666666666667,2.4541666666666666,4084.8092249644565,4058.2517630320312,3.6084459879777353
0.12066666666666667,2.502083333333333,4115.9430654138205,4089.3856034813953,3.611764251178584
0.12066666666666667,2.55,4146.573706214306,4120.016244281881,3.6150043264362792
0.12066666666666667,2.597916666666667,4176.69388067977,4150.136418747345,3.6181670058274933
0.12066666666666667,2.6458333333333335,4206.298797139076,4179.741335206651,3.6212532983402954
0.12066666666666667,2.69375,4235.38581675917,4208.8283548267445,3.6242643889303827
0.12066666666666667,2.7416666666666667,4263.95416878749,4237.396706855065,3.6272016035156254
0.12066666666666667,2.7895833333333333,4292.004698868441,4265.4472369360155,3.6300663790910694
0.12066666666666667,2.8375,4319.539646625004,4292.982184692579,3.632860238259113
0.12066666666666667,2.8854166666666665,4346.562449156841,4320.004987224415,3.635584767566216
0.12066666666666667,2.933333333333333,4373.077567504403,4346.520105571978,3.6382415991207018
0.12066666666666667,2.98125,4399.090333474149,4372.532871541724,3.6408323950378034
0.12066666666666667,3.029166666666667,4424.606814521676,4398.049352589251,3.6433588343198835
0.12066666666666667,3.0770833333333334,4449.633694654016,4423.076232721591,3.645822601833053
0.12066666666666667,3.125,4474.178169544309,4447.6207076118835,3.64822537908739
0.12066666666666667,3.1729166666666666,4498.247854256791,4471.690392324365,3.650568836567741
0.12066666666666667,3.220833333333333,4521.850702160397,4495.293240227972,3.6528546273963993
0.12066666666666667,3.26875,4544.9949337689495,4518.437471836524,3.6550843821386603
0.12066666666666667,3.316666666666667,4567.688974386972,4541.131512454547,3.6572597045879105
0.12066666666666667,3.3645833333333335,4589.9413995654895,4563.383937633064,3.659382168389123
0.12066666666666667,3.4125,4611.760887482907,4585.203425550481,3.661453314378803
0.12066666666666667,3.4604166666666667,4633.156177464813,4606.598715532387,3.66347464853609
0.12066666666666667,3.5083333333333333,4654.136033943647,4627.578572011222,3.6654476404540413
0.12066666666666667,3.55625,4674.709215237119,4648.151753304694,3.66737372225261
0.12066666666666667,3.6041666666666665,4694.88444659299,4668.326984660564,3.669254287865559
0.12066666666666667,3.652083333333333,4714.670397009417,4688.112935076992,3.671090692642903
0.12066666666666667,3.7,4734.075659394266,4707.518197461841,3.6728842532185015
0.12066666666666667,3.747916666666667,4753.108733675572,4726.551271743147,3.674636247599442
0.12066666666666667,3.7958333333333334,4771.778012518158,4745.220550585733,3.676347915439865
0.12066666666666667,3.84375,4790.091769339967,4763.534307407542,3.6780204584671385
0.12066666666666667,3.8916666666666666,4808.058148355583,4781.500686423158,3.6796550410327926
0.12066666666666667,3.939583333333333,4825.685156404937,4799.127694472511,3.681252790764573
0.12066666666666667,3.9875,4842.980656351966,4816.423194419541,3.6828147992993276
0.12066666666666667,4.035416666666666,4859.952361862242,4833.394899929816,3.6843421230794067
0.12066666666666667,4.083333333333333,4876.607833389732,4850.050371457307,3.685835784197776
0.12066666666666667,4.13125,4892.954475222035,4866.39701328961,3.687296771279239
0.12066666666666667,4.179166666666666,4908.999533450283,4882.442071517858,3.6887260403870683
0.12066666666666667,4.227083333333334,4924.750094744941,4898.1926328125155,3.690124515945976
0.12066666666666667,4.275,4940.213085832221,4913.6556238997955,3.691493091673781
0.12066666666666667,4.322916666666667,4955.395273577679,4928.837811645254,3.692832631515332
0.12066666666666667,4.370833333333334,4970.303265594208,4943.745803661783,3.694143970573331
0.12066666666666667,4.41875,4984.943511301123,4958.386049368698,3.6954279160315666
0.12066666666666667,4.466666666666667,4999.322303369394,4972.764841436969,3.6966852480668977
0.12066666666666667,4.514583333333333,5013.445779495618,4986.888317563193,3.6979167207469548
0.12066666666666667,4.5625,5027.319924453939,5000.762462521514,3.6991230629111342
0.12066666666666667,4.610416666666667,5040.950572381135,5014.39311044871,3.700304979032942
0.12066666666666667,4.658333333333333,5054.343409255222,5027.785947322796,3.7014631500621675
0.12066666666666667,4.70625,5067.503975532821,5040.9465136003955,3.7025982342457398
0.12066666666666667,4.754166666666666,5080.4376689145065,5053.880206982081,3.7037108679264046
0.12066666666666667,4.802083333333333,5093.149747211248,5066.592285278823,3.7048016663186556
0.12066666666666667,4.85,5105.645331288215,5079.08786935579,3.7058712242615397
0.12066666666666667,4.897916666666666,5117.929408065253,5091.371946132827,3.706920116948172
0.12066666666666667,4.945833333333334,5130.006833555934,5103.449371623508,3.7079489006319335
0.12066666666666667,4.99375,5141.8823359292865,5115.324873996861,3.7089581133094685
0.12066666666666667,5.041666666666667,5153.560518580657,5127.003056648232,3.7099482753807034
0.12066666666666667,5.089583333333334,5165.045863199549,5138.488401267124,3.7109198902861906
0.12066666666666667,5.1375,5176.3427328244,5149.7852708919745,3.7118734451221744
0.12066666666666667,5.185416666666667,5187.455374875264,5160.897912942839,3.7128094112338066
0.12066666666666667,5.233333333333333,5198.387924156937,5171.830462224511,3.7137282447870175
0.12066666666666667,5.28125,5209.144405826074,5182.586943893649,3.7146303873195556
0.12066666666666667,5.329166666666667,5219.728738316787,5193.171276384362,3.7155162662717576
0.12066666666666667,5.377083333333333,5230.144736220277,5203.587274287852,3.7163862954976183
0.12066666666666667,5.425,5240.396113114628,5213.838651182203,3.7172408757567474
0.12066666666666667,5.472916666666666,5250.486484341723,5223.929022409297,3.718080395187809
0.12066666666666667,5.520833333333333,5260.419369728823,5233.861907796398,3.7189052297640433
0.12066666666666667,5.56875,5270.198196252767,5243.640734320342,3.7197157437314576
0.12066666666666667,5.616666666666666,5279.826300645426,5253.268838713001,3.720512290030294
0.12066666666666667,5.664583333333334,5289.306931939275,5262.74947000685,3.7212952107003496
0.12066666666666667,5.7125,5298.643253952372,5272.085792019947,3.722064837270731
0.12066666666666667,5.760416666666667,5307.838347712352,5281.280885779926,3.7228214911346065
0.12066666666666667,5.808333333333334,5316.895213819362,5290.3377518869365,3.72356548390952
0.12066666666666667,5.85625,5325.816774747913,5299.259312815488,3.7242971177837916
0.12066666666666667,5.904166666666667,5334.605877088127,5308.048415155702,3.7250166858495555
0.12066666666666667,5.952083333333333,5343.265293726723,5316.707831794298,3.7257244724229257
0.12066666666666667,6.0,5351.797725968474,5325.240264036049,3.726420753351803
0.12133333333333333,0.25,23085.463176063022,23058.905714130597,4.362857527246776
0.12133333333333333,0.29791666666666666,17537.70217179393,17511.144709861506,4.243339337323847
0.12133333333333333,0.3458333333333333,13533.368884759828,13506.811422827403,4.130584988993494
0.12133333333333333,0.39375,10680.36857829341,10653.811116360985,4.027545755143675
0.12133333333333333,0.44166666666666665,8656.447123332413,8629.889661399988,3.9360555645590756
0.12133333333333333,0.4895833333333333,7218.2357085529,7191.678246620475,3.856890633240777
0.12133333333333333,0.5375,6190.655342349407,6164.097880416982,3.7899399760797685
0.12133333333333333,0.5854166666666667,5450.964255491413,5424.406793558987,3.734432306866105
0.12133333333333333,0.6333333333333333,4914.12229293073,4887.564830998304,3.6891813790704053
0.12133333333333333,0.68125,4521.396536882372,4494.839074949947,3.652810757607261
0.12133333333333333,0.7291666666666666,4232.133194535662,4205.575732603237,3.623928712092855
0.12133333333333333,0.7770833333333333,4018.0338990525433,3991.476437120118,3.6012423616899425
0.12133333333333333,0.825,3859.245518811806,3832.688056879381,3.5836167718994933
0.12133333333333333,0.8729166666666667,3741.7084825371167,3715.1510206046914,3.57009335496707
0.12133333333333333,0.9208333333333333,3655.36064387397,3628.8031819415446,3.5598830770157033
0.12133333333333333,0.96875,3592.9176341040707,3566.3601721716454,3.552346959321545
0.12133333333333333,1.0166666666666666,3549.040855902936,3522.483393970511,3.546972229026428
0.12133333333333333,1.0645833333333334,3519.7666033452388,3493.2091414128136,3.543348895564841
0.12133333333333333,1.1125,3502.1117942219876,3475.5543322895624,3.5411490210160865
0.12133333333333333,1.1604166666666667,3493.7997824679687,3467.2423205355435,3.540109433324049
0.12133333333333333,1.2083333333333333,3493.068293925399,3466.5108319929736,3.540017826419419
0.12133333333333333,1.25625,3498.533871465902,3471.9764095334767,3.540701833341217
0.12133333333333333,1.3041666666666667,3509.095446171437,3482.5379842390116,3.542020550411126
0.12133333333333333,1.3520833333333333,3523.8651673911886,3497.3077054587634,3.5438580066593732
0.12133333333333333,1.4,3542.118342532142,3515.5608805997167,3.5461181405549524
0.12133333333333333,1.4479166666666667,3563.2568584971577,3536.6993965647325,3.5487209275110843
0.12133333333333333,1.4958333333333333,3586.7821762487156,3560.2247143162904,3.5515993786471425
0.12133333333333333,1.54375,3612.275169565053,3585.717707632628,3.5546971969040566
0.12133333333333333,1.5916666666666666,3639.3808926203706,3612.8234306879453,3.5579669293673555
0.12133333333333333,1.6395833333333334,3667.7969250059227,3641.2394630734975,3.5613684955700076
0.12133333333333333,1.6875,3697.2643356607973,3670.706873728372,3.564868002539096
0.12133333333333333,1.7354166666666666,3727.5605820779024,3701.003120145477,3.5684367804518375
0.12133333333333333,1.7833333333333334,3758.4938543531807,3731.9363924207555,3.5720505898041437
0.12133333333333333,1.83125,3789.8985100163127,3763.3410480838875,3.575688963477614
0.12133333333333333,1.8791666666666667,3821.631342251386,3795.0738803189606,3.5793346562058903
0.12133333333333333,1.9270833333333333,3853.5684929473537,3827.0110310149284,3.5829731805943594
0.12133333333333333,1.975,3885.602871256242,3859.045409323817,3.5865924137139213
0.12133333333333333,2.0229166666666667,3917.641973736934,3891.0845118045086,3.590182261866579
0.12133333333333333,2.0708333333333333,3949.606027754501,3923.048565822076,3.593734373768567
0.12133333333333333,2.11875,3981.4263984210334,3954.868936488608,3.597241894375423
0.12133333333333333,2.1666666666666665,4013.0442130002475,3986.4867510678223,3.6006992530689503
0.12133333333333333,2.214583333333333,4044.409166764939,4017.851704832514,3.6041019810710684
0.12133333333333333,2.2625,4075.478481793909,4048.9210198614837,3.60744655383867
0.12133333333333333,2.310416666666667,4106.215995834113,4079.6585339016874,3.6107302548941336
0.12133333333333333,2.3583333333333334,4136.591362640997,4110.033900708572,3.6139510581060517
0.12133333333333333,2.40625,4166.57934850773,4140.021886575305,3.6171075258884597
0.12133333333333333,2.4541666666666666,4196.15921226255,4169.601750330125,3.6201987211592757
0.12133333333333333,2.502083333333333,4225.314158039403,4198.756696106978,3.623224131207696
0.12133333333333333,2.55,4254.03085174665,4227.473389814225,3.626183601879345
0.12133333333333333,2.597916666666667,4282.2989934696225,4255.741531537197,3.629077280706849
0.12133333333333333,2.6458333333333335,4310.110939117629,4283.5534771852035,3.6319055677996714
0.12133333333333333,2.69375,4337.461365517407,4310.903903584982,3.6346690734662936
0.12133333333333333,2.7416666666666667,4364.346973902468,4337.789511970042,3.6373685816785866
0.12133333333333333,2.7895833333333333,4390.766227380283,4364.208765447858,3.6400050186060664
0.12133333333333333,2.8375,4416.719118499441,4390.161656567016,3.6425794255495503
0.12133333333333333,2.8854166666666665,4442.206963503523,4415.649501571098,3.6450929356918573
0.12133333333333333,2.933333333333333,4467.232220260394,4440.674758327968,3.647546754159582
0.12133333333333333,2.98125,4491.798327205598,4465.240865273173,3.6499421409562536
0.12133333333333333,3.029166666666667,4515.909560944206,4489.35209901178,3.6522803963847363
0.12133333333333333,3.0770833333333334,4539.570910423747,4513.0134484913215,3.654562848626739
0.12133333333333333,3.125,4562.787965826705,4536.2305038942795,3.6567908431907363
0.12133333333333333,3.1729166666666666,4585.566820539184,4559.009358606759,3.658965733977396
0.12133333333333333,3.220833333333333,4607.913984736149,4581.356522803724,3.6610888757444298
0.12133333333333333,3.26875,4629.836309286263,4603.278847353838,3.663161617781357
0.12133333333333333,3.316666666666667,4651.340918823549,4624.783456891124,3.665185298629491
0.12133333333333333,3.3645833333333335,4672.435152960827,4645.877691028401,3.6671612417040675
0.12133333333333333,3.4125,4693.126514733351,4666.569052800925,3.669090751694189
0.12133333333333333,3.4604166666666667,4713.422625461817,4686.865163529392,3.670975111632625
0.12133333333333333,3.5083333333333333,4733.331185313384,4706.7737233809585,3.67281558054169
0.12133333333333333,3.55625,4752.859938918933,4726.302476986508,3.674613391573779
0.12133333333333333,3.6041666666666665,4772.016645475606,4745.459183543181,3.676369750575895
0.12133333333333333,3.652083333333333,4790.8090528263965,4764.251590893971,3.678085835016838
0.12133333333333333,3.7,4809.2448750647445,4782.687413132319,3.6797627932238632
0.12133333333333333,3.747916666666667,4827.3317732617725,4800.774311329347,3.6814017438826765
0.12133333333333333,3.7958333333333334,4845.07733895814,4818.519877025715,3.683003775760801
0.12133333333333333,3.84375,4862.48908010192,4835.931618169495,3.684569947619678
0.12133333333333333,3.8916666666666666,4879.574409149084,4853.016947216659,3.686101288285539
0.12133333333333333,3.939583333333333,4896.340633074314,4869.7831711418885,3.687598796853117
0.12133333333333333,3.9875,4912.794945067793,4886.237483135368,3.689063442999798
0.12133333333333333,4.035416666666666,4928.944417718381,4902.386955785956,3.6904961673908607
0.12133333333333333,4.083333333333333,4944.795997505597,4918.238535573172,3.691897882159139
0.12133333333333333,4.13125,4960.356500442535,4933.79903851011,3.6932694714447223
0.12133333333333333,4.179166666666666,4975.632608729316,4949.075146796891,3.6946117919823567
0.12133333333333333,4.227083333333334,4990.630868292263,4964.0734063598375,3.695925673725931
0.12133333333333333,4.275,5005.357687097925,4978.8002251655,3.697211920500978
0.12133333333333333,4.322916666666667,5019.819334143343,4993.261872210918,3.698471310677409
0.12133333333333333,4.370833333333334,5034.021939035078,5007.464477102652,3.6997045978558822
0.12133333333333333,4.41875,5047.971492079269,5021.414030146844,3.7009125115621724
0.12133333333333333,4.466666666666667,5061.673844813833,5035.116382881408,3.70209575794479
0.12133333333333333,4.514583333333333,5075.134710921503,5048.577248989078,3.7032550204718326
0.12133333333333333,4.5625,5088.35966746967,5061.802205537245,3.7043909606237158
0.12133333333333333,4.610416666666667,5101.3541564288635,5074.796694496438,3.705504218578975
0.12133333333333333,4.658333333333333,5114.123486427407,5087.566024494982,3.7065954138908235
0.12133333333333333,4.70625,5126.672834704689,5100.115372772264,3.7076651461525802
0.12133333333333333,4.754166666666666,5139.0072492297495,5112.449787297324,3.7087139956504154
0.12133333333333333,4.802083333333333,5151.13165095592,5124.574189023495,3.7097425240022033
0.12133333333333333,4.85,5163.050836185646,5136.493374253221,3.710751274781523
0.12133333333333333,4.897916666666666,5174.769479022715,5148.21201709029,3.711740774126073
0.12133333333333333,4.945833333333334,5186.292133891947,5159.734671959522,3.7127115313299814
0.12133333333333333,4.99375,5197.623238108683,5171.065776176258,3.713664039419637
0.12133333333333333,5.041666666666667,5208.767114482849,5182.209652550424,3.71459877571283
0.12133333333333333,5.089583333333334,5219.727973944035,5193.170512011609,3.7155162023611017
0.12133333333333333,5.1375,5230.509918175956,5203.952456243531,3.7164167668752994
0.12133333333333333,5.185416666666667,5241.116942250092,5214.559480317666,3.717300902634433
0.12133333333333333,5.233333333333333,5251.5529372497585,5224.995475317333,3.7181690293779956
0.12133333333333333,5.28125,5261.821692876931,5235.2642309445055,3.7190215536819564
0.12133333333333333,5.329166666666667,5271.926900035366,5245.369438102941,3.719858869418705
0.12133333333333333,5.377083333333333,5281.872153384447,5255.314691452022,3.7206813582012503
0.12133333333333333,5.425,5291.660953859018,5265.103491926593,3.7214893898120143
0.12133333333333333,5.472916666666666,5301.296711151228,5274.739249218803,3.7222833226165832
0.12133333333333333,5.520833333333333,5310.78274615112,5284.2252842186945,3.7230635039627993
0.12133333333333333,5.56875,5320.122293343189,5293.564831410764,3.723830270565593
0.12133333333333333,5.616666666666666,5329.31850315674,5302.761041224315,3.724583948877958
0.12133333333333333,5.664583333333334,5338.374444268263,5311.816982335838,3.72532485544848
0.12133333333333333,5.7125,5347.293105854506,5320.735643922081,3.7260532972658416
0.12133333333333333,5.760416666666667,5356.077399795227,5329.519937862802,3.7267695720907086
0.12133333333333333,5.808333333333334,5364.730162824928,5338.172700892503,3.7274739687754206
0.12133333333333333,5.85625,5373.254158633138,5346.696696700713,3.728166767571885
0.12133333333333333,5.904166666666667,5381.65207991313,5355.094617980705,3.728848240428088
0.12133333333333333,5.952083333333333,5389.926550358969,5363.369088426543,3.7295186512736103
0.12133333333333333,6.0,5398.080126611191,5371.522664678766,3.7301782562945482
0.122,0.25,23535.980395583618,23509.422933651193,4.3712604418045995
0.122,0.29791666666666666,17968.614306381292,17942.056844448867,4.253896432999315
0.122,0.3458333333333333,13944.62664641265,13918.069184480224,4.1436101934957845
0.122,0.39375,11073.409040126884,11046.851578194459,4.043277831102425
0.122,0.44166666666666665,9032.65915113877,9006.101689206345,3.9545850659092827
0.122,0.4895833333333333,7578.720610967805,7552.16314903538,3.878128865600193
0.122,0.5375,6536.318823247738,6509.761361315313,3.8136317774597437
0.122,0.5854166666666667,5782.619681775356,5756.062219842931,3.7602009231477567
0.122,0.6333333333333333,5232.544708958351,5205.987247025926,3.716586514001206
0.122,0.68125,4827.339060268847,4800.781598336422,3.6814024029525028
