construction,error_channel,logical_observable,distance,p_x,p_z,shots,master_seed,series_seed,logical_failures,logical_failure_rate,logical_failure_standard_error,logical_state,boundary_orientation,clock
bp,z_only,logical_z,9,0.0,0.016,50000,1235,15124755166087936240,17838,0.35676,0.0021423459216475755,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.018,50000,1235,15124755166087936240,18362,0.36724,0.002155805104363565,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.02,50000,1235,15124755166087936240,19054,0.38108,0.0021719025466166754,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.022,50000,1235,15124755166087936240,19377,0.38754,0.002178773730335484,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.024,50000,1235,15124755166087936240,19805,0.3961,0.002187257597998004,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.026,50000,1235,15124755166087936240,19881,0.39762,0.002188690638715303,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.028,50000,1235,15124755166087936240,20384,0.40768,0.00219762152155461,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.03,50000,1235,15124755166087936240,20862,0.41724,0.0022052246252933054,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.032,50000,1235,15124755166087936240,21126,0.42252,0.002209057942200702,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.034,50000,1235,15124755166087936240,21299,0.42598,0.0022114295810628927,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.036,50000,1235,15124755166087936240,21711,0.43422,0.0022166325432962496,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.038,50000,1235,15124755166087936240,21830,0.4366,0.0022180191162386315,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.04,50000,1235,15124755166087936240,22062,0.44124,0.0022205731800595987,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.042,50000,1235,15124755166087936240,22348,0.44696,0.002223451184082979,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.044,50000,1235,15124755166087936240,22253,0.44506,0.0022225282738359033,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.046,50000,1235,15124755166087936240,22697,0.45394,0.0022265600211986204,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.048,50000,1235,15124755166087936240,22915,0.4583,0.0022282778552056744,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.05,50000,1235,15124755166087936240,22922,0.45844,0.0022283301658416782,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.052,50000,1235,15124755166087936240,23049,0.46098,0.002229248481439429,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.054,50000,1235,15124755166087936240,23285,0.4657,0.0022308003496503224,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.056,50000,1235,15124755166087936240,23487,0.46974,0.002231969230970714,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.058,50000,1235,15124755166087936240,23335,0.4667,0.0022311033593269496,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.06,50000,1235,15124755166087936240,23601,0.47202,0.002232564084634526,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.062,50000,1235,15124755166087936240,23751,0.47502,0.0022332756193537777,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.064,50000,1235,15124755166087936240,24041,0.48082,0.002234422196452586,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.066,50000,1235,15124755166087936240,23971,0.47942,0.0022341730622313038,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.068,50000,1235,15124755166087936240,24013,0.48026,0.002234324651432732,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.07,50000,1235,15124755166087936240,24057,0.48114,0.0022344766743020612,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.072,50000,1235,15124755166087936240,24314,0.48628,0.002235225991259049,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.074,50000,1235,15124755166087936240,24162,0.48324,0.0022348114121777704,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.076,50000,1235,15124755166087936240,24147,0.48294,0.0022347660119126566,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.078,50000,1235,15124755166087936240,24453,0.48906,0.002235532672094058,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.08,50000,1235,15124755166087936240,24533,0.49066,0.0022356778139973566,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.082,50000,1235,15124755166087936240,24488,0.48976,0.0022355989908747053,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.084,50000,1235,15124755166087936240,24463,0.48926,0.0022355520678346993,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.086,50000,1235,15124755166087936240,24346,0.48692,0.002235302724912221,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.088,50000,1235,15124755166087936240,24500,0.49,0.0022356207191739836,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.09,50000,1235,15124755166087936240,24608,0.49216,0.002235793078082138,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.092,50000,1235,15124755166087936240,24765,0.4953,0.0022359691858341874,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.094,50000,1235,15124755166087936240,24752,0.49504,0.002235957953093036,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.096,50000,1235,15124755166087936240,24569,0.49138,0.002235735653425959,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.098,50000,1235,15124755166087936240,24697,0.49394,0.002235903738536165,zero,x_ns,gate_layer
bp,z_only,logical_z,9,0.0,0.1,50000,1235,15124755166087936240,24725,0.4945,0.0022359326912946196,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.0,50000,1235,15124755166087936240,0,0.0,0.0,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.002,50000,1235,15124755166087936240,8695,0.1739,0.001695044483192108,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.004,50000,1235,15124755166087936240,12922,0.25844,0.0019577985922969708,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.006,50000,1235,15124755166087936240,15357,0.30714,0.002063031848518098,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.008,50000,1235,15124755166087936240,16762,0.33524,0.002111180439469824,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.01,50000,1235,15124755166087936240,17816,0.35632,0.0021417565575947233,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.012,50000,1235,15124755166087936240,18487,0.36974,0.0021588530862474177,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.014,50000,1235,15124755166087936240,19194,0.38388,0.0021749305533740612,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.016,50000,1235,15124755166087936240,19979,0.39958,0.0021905059853832855,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.018,50000,1235,15124755166087936240,20303,0.40606,0.0021962480570281674,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.02,50000,1235,15124755166087936240,20557,0.41114,0.0022004722238646865,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.022,50000,1235,15124755166087936240,20996,0.41992,0.0022072027256235436,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.024,50000,1235,15124755166087936240,21191,0.42382,0.0022099620250130994,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.026,50000,1235,15124755166087936240,21527,0.43054,0.0022143861831216342,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.028,50000,1235,15124755166087936240,22004,0.44008,0.00221995312382942,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.03,50000,1235,15124755166087936240,22137,0.44274,0.002221356758379887,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.032,50000,1235,15124755166087936240,22345,0.4469,0.0022234225419384412,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.034,50000,1235,15124755166087936240,22554,0.45108,0.0022253396756450466,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.036,50000,1235,15124755166087936240,22833,0.45666,0.0022276518776505453,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.038,50000,1235,15124755166087936240,22947,0.45894,0.0022285155435850116,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.04,50000,1235,15124755166087936240,23139,0.46278,0.002229863994058831,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.042,50000,1235,15124755166087936240,23196,0.46392,0.002230238702919488,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.044,50000,1235,15124755166087936240,23601,0.47202,0.002232564084634526,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.046,50000,1235,15124755166087936240,23795,0.4759,0.002233469005829273,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.048,50000,1235,15124755166087936240,23684,0.47368,0.0022329677901841757,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.05,50000,1235,15124755166087936240,23698,0.47396,0.002233033445338426,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.052,50000,1235,15124755166087936240,23972,0.47944,0.002234176745022649,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.054,50000,1235,15124755166087936240,23877,0.47754,0.0022338108621814874,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.056,50000,1235,15124755166087936240,24083,0.48166,0.0022345632432312136,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.058,50000,1235,15124755166087936240,24361,0.48722,0.002235337431351249,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.06,50000,1235,15124755166087936240,24088,0.48176,0.002234579613260624,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.062,50000,1235,15124755166087936240,24319,0.48638,0.0022352382226509993,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.064,50000,1235,15124755166087936240,24514,0.49028,0.0022356454173235968,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.066,50000,1235,15124755166087936240,24506,0.49012,0.002235631390010437,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.068,50000,1235,15124755166087936240,24714,0.49428,0.002235921651579053,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.07,50000,1235,15124755166087936240,24642,0.49284,0.0022358386990120735,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.072,50000,1235,15124755166087936240,24566,0.49132,0.0022357310106540097,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.074,50000,1235,15124755166087936240,24746,0.49492,0.0022359525647920172,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.076,50000,1235,15124755166087936240,24909,0.49818,0.0022360531639475834,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.078,50000,1235,15124755166087936240,24772,0.49544,0.002235974983759881,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.08,50000,1235,15124755166087936240,24679,0.49358,0.0022358836445575607,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.082,50000,1235,15124755166087936240,24739,0.49478,0.002235946115629802,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.084,50000,1235,15124755166087936240,25017,0.50034,0.0022360674605208138,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.086,50000,1235,15124755166087936240,24721,0.49442,0.0022359287269499446,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.088,50000,1235,15124755166087936240,24763,0.49526,0.002235967497080402,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.09,50000,1235,15124755166087936240,24891,0.49782,0.0022360467240198716,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.092,50000,1235,15124755166087936240,25068,0.50136,0.002236059705821828,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.094,50000,1235,15124755166087936240,24888,0.49776,0.002236045537997829,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.096,50000,1235,15124755166087936240,25022,0.50044,0.002236067111694101,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.098,50000,1235,15124755166087936240,25117,0.50234,0.0022360434897380687,zero,x_ns,gate_layer
bp,z_only,logical_z,11,0.0,0.1,50000,1235,15124755166087936240,24922,0.49844,0.002236057094083244,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.0,50000,1235,15124755166087936240,0,0.0,0.0,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.002,50000,1235,15124755166087936240,11012,0.22024,0.0018532908158192549,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.004,50000,1235,15124755166087936240,15048,0.30096,0.002051258532706202,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.006,50000,1235,15124755166087936240,17383,0.34766,0.0021297536214313615,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.008,50000,1235,15124755166087936240,18541,0.37082,0.002160150585491669,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.01,50000,1235,15124755166087936240,19567,0.39134,0.0021826268778698753,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.012,50000,1235,15124755166087936240,20095,0.4019,0.00219260753442106,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.014,50000,1235,15124755166087936240,20546,0.41092,0.0022002943148588102,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.016,50000,1235,15124755166087936240,21091,0.42182,0.0022085646361381414,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.018,50000,1235,15124755166087936240,21758,0.43516,0.002217186389999722,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.02,50000,1235,15124755166087936240,21848,0.43696,0.0022182243276999735,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.022,50000,1235,15124755166087936240,22040,0.4408,0.0022203394335101106,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.024,50000,1235,15124755166087936240,22333,0.44666,0.0022233076458286196,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.026,50000,1235,15124755166087936240,22514,0.45028,0.0022249850408485898,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.028,50000,1235,15124755166087936240,22732,0.45464,0.0022268474146200498,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.03,50000,1235,15124755166087936240,23125,0.4625,0.002229770167528483,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.032,50000,1235,15124755166087936240,23450,0.469,0.0022317661167783687,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.034,50000,1235,15124755166087936240,23418,0.46836,0.002231586477822448,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.036,50000,1235,15124755166087936240,23596,0.47192,0.0022325389743518475,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.038,50000,1235,15124755166087936240,23789,0.47578,0.002233443044270438,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.04,50000,1235,15124755166087936240,23710,0.4742,0.0022330891607815397,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.042,50000,1235,15124755166087936240,23850,0.477,0.0022337009647667703,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.044,50000,1235,15124755166087936240,24117,0.48234,0.0022346727921554867,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.046,50000,1235,15124755166087936240,23995,0.4799,0.002234260459301914,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.048,50000,1235,15124755166087936240,24334,0.48668,0.002235274379578489,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.05,50000,1235,15124755166087936240,24422,0.48844,0.0022354702699879507,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.052,50000,1235,15124755166087936240,24348,0.48696,0.002235307398994599,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.054,50000,1235,15124755166087936240,24575,0.4915,0.0022357448423288378,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.056,50000,1235,15124755166087936240,24469,0.48938,0.002235563533429547,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.058,50000,1235,15124755166087936240,24612,0.49224,0.0022357986599870748,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.06,50000,1235,15124755166087936240,24621,0.49242,0.0022358110099022234,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.062,50000,1235,15124755166087936240,24652,0.49304,0.002235851329583432,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.064,50000,1235,15124755166087936240,24706,0.49412,0.0022359133507361146,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.066,50000,1235,15124755166087936240,24478,0.48956,0.0022355804901635725,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.068,50000,1235,15124755166087936240,24772,0.49544,0.002235974983759881,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.07,50000,1235,15124755166087936240,24564,0.49128,0.0022357278975760893,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.072,50000,1235,15124755166087936240,24738,0.49476,0.0022359451800077748,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.074,50000,1235,15124755166087936240,24596,0.49192,0.00223577598877884,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.076,50000,1235,15124755166087936240,24780,0.4956,0.0022359813952714364,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.078,50000,1235,15124755166087936240,24959,0.49918,0.0022360649704335515,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.08,50000,1235,15124755166087936240,24772,0.49544,0.002235974983759881,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.082,50000,1235,15124755166087936240,25022,0.50044,0.002236067111694101,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.084,50000,1235,15124755166087936240,24829,0.49658,0.0022360156689969772,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.086,50000,1235,15124755166087936240,25098,0.50196,0.002236050797276305,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.088,50000,1235,15124755166087936240,25068,0.50136,0.002236059705821828,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.09,50000,1235,15124755166087936240,24854,0.49708,0.0022360298459546558,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.092,50000,1235,15124755166087936240,24955,0.4991,0.002236064355066732,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.094,50000,1235,15124755166087936240,25132,0.50264,0.0022360368082837995,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.096,50000,1235,15124755166087936240,24844,0.49688,0.002236024443515768,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.098,50000,1235,15124755166087936240,24974,0.49948,0.0022360667682339006,zero,x_ns,gate_layer
bp,z_only,logical_z,13,0.0,0.1,50000,1235,15124755166087936240,25006,0.50012,0.002236067913101031,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.0,50000,1235,15124755166087936240,0,0.0,0.0,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.002,50000,1235,15124755166087936240,12981,0.25962,0.0019607011786603283,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.004,50000,1235,15124755166087936240,16872,0.33744,0.0021145885954482967,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.006,50000,1235,15124755166087936240,18831,0.37662,0.002166921205766375,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.008,50000,1235,15124755166087936240,19762,0.39524,0.0021864370212745666,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.01,50000,1235,15124755166087936240,20789,0.41578,0.002204118833457035,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.012,50000,1235,15124755166087936240,21252,0.42504,0.0022107962294159993,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.014,50000,1235,15124755166087936240,21637,0.43274,0.002215744084500735,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.016,50000,1235,15124755166087936240,21982,0.43964,0.002219714713200775,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.018,50000,1235,15124755166087936240,22344,0.44688,0.002223412987278792,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.02,50000,1235,15124755166087936240,22655,0.4531,0.0022262092893526432,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.022,50000,1235,15124755166087936240,22890,0.4578,0.002228089585272549,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.024,50000,1235,15124755166087936240,23238,0.46476,0.002230507307318225,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.026,50000,1235,15124755166087936240,23577,0.47154,0.0022324427356597526,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.028,50000,1235,15124755166087936240,23635,0.4727,0.00223273245150421,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.03,50000,1235,15124755166087936240,23623,0.47246,0.0022326735023285426,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.032,50000,1235,15124755166087936240,23721,0.47442,0.002233139778876369,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.034,50000,1235,15124755166087936240,23749,0.47498,0.0022332666638805137,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.036,50000,1235,15124755166087936240,24241,0.48482,0.002235037214902696,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.038,50000,1235,15124755166087936240,24230,0.4846,0.0022350071140826377,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.04,50000,1235,15124755166087936240,24281,0.48562,0.0022351430182429043,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.042,50000,1235,15124755166087936240,24372,0.48744,0.0022353623706236085,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.044,50000,1235,15124755166087936240,24503,0.49006,0.002235626070701449,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.046,50000,1235,15124755166087936240,24534,0.49068,0.002235679483289141,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.048,50000,1235,15124755166087936240,24515,0.4903,0.002235647154628834,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.05,50000,1235,15124755166087936240,24515,0.4903,0.002235647154628834,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.052,50000,1235,15124755166087936240,24607,0.49214,0.0022357916736583487,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.054,50000,1235,15124755166087936240,24567,0.49134,0.0022357325618239765,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.056,50000,1235,15124755166087936240,24621,0.49242,0.0022358110099022234,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.058,50000,1235,15124755166087936240,24841,0.49682,0.0022360227530148257,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.06,50000,1235,15124755166087936240,24745,0.4949,0.0022359516542179527,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.062,50000,1235,15124755166087936240,24842,0.49684,0.002236023320093062,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.064,50000,1235,15124755166087936240,24914,0.49828,0.0022360547470936395,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.066,50000,1235,15124755166087936240,25020,0.5004,0.0022360672619579224,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.068,50000,1235,15124755166087936240,24869,0.49738,0.0022360372787590104,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.07,50000,1235,15124755166087936240,24850,0.497,0.002236027727913945,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.072,50000,1235,15124755166087936240,24834,0.49668,0.0022360186832850928,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.074,50000,1235,15124755166087936240,24985,0.4997,0.0022360675750075173,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.076,50000,1235,15124755166087936240,24870,0.4974,0.002236037745656365,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.078,50000,1235,15124755166087936240,24859,0.49718,0.0022360324130029957,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.08,50000,1235,15124755166087936240,24873,0.49746,0.002236039124881316,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.082,50000,1235,15124755166087936240,25066,0.50132,0.0022360601852365247,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.084,50000,1235,15124755166087936240,24998,0.49996,0.002236067970344372,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.086,50000,1235,15124755166087936240,24935,0.4987,0.002236060419577253,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.088,50000,1235,15124755166087936240,24691,0.49382,0.0022358971693707203,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.09,50000,1235,15124755166087936240,24871,0.49742,0.002236038208975866,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.092,50000,1235,15124755166087936240,24918,0.49836,0.0022360559492105737,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.094,50000,1235,15124755166087936240,25006,0.50012,0.002236067913101031,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.096,50000,1235,15124755166087936240,25000,0.5,0.00223606797749979,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.098,50000,1235,15124755166087936240,24950,0.499,0.0022360635053593624,zero,x_ns,gate_layer
bp,z_only,logical_z,15,0.0,0.1,50000,1235,15124755166087936240,25337,0.50674,0.002235864809866643,zero,x_ns,gate_layer
